# {"t_start": 1549861943.3181171, "env_id": "graph-search-v0"} 
r,l,t
-1,1,19.61006
-1,1,19.612248
-1,1,19.614418
-1,1,19.617113
-1,1,19.619531
-1,1,19.621833
-1,1,19.624067
-3,2,19.628504
-1,1,19.630878
-1,1,19.633146
-1,1,19.635362
-1,1,19.637872
-1,1,19.640309
-1,1,19.642564
-1,1,19.644751
-1,1,19.646962
-1,1,19.649501
-1,1,19.651773
-1,1,19.653962
-1,1,19.656205
-1,1,19.658377
-1,1,19.660543
-1,1,19.662913
-1,1,19.66544
-1,1,19.667979
-1,1,19.670638
-1,1,19.672847
-1,1,19.675114
-1,1,19.677426
-1,1,19.679645
-1,1,19.681823
-2,2,19.686856
-1,1,19.689981
-1,1,19.692907
-1,1,19.695742
-1,1,19.699352
-1,1,19.702595
-1,1,19.704899
-1,1,19.707095
-1,1,19.709268
-1,1,19.711434
-1,1,19.713607
-1,1,19.7163
-1,1,19.719036
-1,1,19.722093
-1,1,19.72488
-1,1,19.727216
-1,1,19.729495
-1,1,19.732333
-1,1,19.734868
-1,1,19.737157
-1,1,19.739354
-1,1,19.741532
-1,1,19.743699
-1,1,19.745864
-1,1,19.748021
-1,1,19.750179
-2,2,19.754442
-1,1,19.756609
-1,1,19.758939
-1,1,19.761285
-1,1,19.76354
-1,1,19.766268
-1,1,19.768568
-1,1,19.770757
-1,1,19.772977
-1,1,19.775147
-1,1,19.777314
-1,1,19.779482
-1,1,19.78164
-1,1,19.783797
-1,1,19.785958
-1,1,19.788189
-1,1,19.790535
-1,1,19.792921
-1,1,19.795198
-1,1,19.797498
-1,1,19.800264
-1,1,19.802529
-1,1,19.804709
-1,1,19.806867
-1,1,19.809018
-1,1,19.813836
-1,1,19.817661
-1,1,19.820612
-1,1,19.82309
-1,1,19.825766
-1,1,19.828293
-1,1,19.83115
-1,1,19.833508
-1,1,19.835763
-1,1,19.838254
-1,1,19.841075
-1,1,19.843842
-1,1,19.846521
-1,1,19.848832
-1,1,19.851301
-1,1,19.854402
-1,1,19.857334
-1,1,19.859683
-1,1,19.861921
-1,1,19.864144
-1,1,19.86687
-1,1,19.86919
-1,1,19.87206
-1,1,19.874522
-1,1,19.876956
-1,1,19.879964
-1,1,19.882826
-1,1,19.885895
-1,1,19.888294
-1,1,19.890578
-1,1,19.892948
-1,1,19.895754
-1,1,19.898216
-1,1,19.901767
-1,1,19.904344
-1,1,19.906857
-1,1,19.909198
-1,1,19.911449
-1,1,19.913672
-1,1,19.915891
-1,1,19.918516
-1,1,19.921404
-1,1,19.92378
-1,1,19.926835
-1,1,19.929914
-1,1,19.932525
-1,1,19.93668
-1,1,19.939094
-1,1,19.941338
-1,1,19.943563
-1,1,19.9458
-1,1,19.948466
-1,1,19.952061
-1,1,19.954807
-1,1,19.957354
-1,1,19.959706
-1,1,19.961962
-1,1,19.96419
-1,1,19.966487
-1,1,19.968841
-1,1,19.971395
-1,1,19.973664
-1,1,19.975894
-1,1,19.978118
-1,1,19.980645
-1,1,19.983698
-1,1,19.98624
-1,1,19.988569
-1,1,19.99081
-1,1,19.993032
-1,1,19.995257
-1,1,19.997765
-1,1,20.0002
-1,1,20.00252
-1,1,20.004836
-1,1,20.007096
-1,1,20.009382
-1,1,20.011922
-1,1,20.014239
-1,1,20.017397
-1,1,20.020056
-1,1,20.022579
-1,1,20.025018
-1,1,20.027362
-1,1,20.029586
-1,1,20.031864
-1,1,20.034137
-1,1,20.036881
-1,1,20.042364
-1,1,20.045711
-1,1,20.04833
-1,1,20.051179
-1,1,20.053863
-1,1,20.05622
-1,1,20.058453
-1,1,20.060675
-1,1,20.062973
-1,1,20.065253
-1,1,20.067533
-1,1,20.069898
-3,2,20.075089
-1,1,20.077384
-1,1,20.079615
-1,1,20.081857
-1,1,20.084144
-1,1,20.086618
-1,1,20.088957
-1,1,20.091249
-1,1,20.093473
-1,1,20.095689
-1,1,20.097956
-1,1,20.100227
-1,1,20.102873
-1,1,20.105376
-1,1,20.107746
-3,2,20.112205
-1,1,20.114444
-1,1,20.117154
-1,1,20.119561
-1,1,20.121943
-1,1,20.124249
-1,1,20.126534
-1,1,20.128791
-1,1,20.131486
-1,1,20.134222
-1,1,20.136688
-1,1,20.139047
-1,1,20.141325
-1,1,20.143547
-1,1,20.145766
-1,1,20.147981
-1,1,20.151036
-1,1,20.154325
-1,1,20.157493
-1,1,20.159979
-1,1,20.162354
-3,2,20.167035
-1,1,20.169524
-1,1,20.171839
-1,1,20.174065
-1,1,20.176454
-1,1,20.179082
-1,1,20.181644
-1,1,20.183943
-1,1,20.186166
-1,1,20.188378
-1,1,20.190597
-1,1,20.192855
-1,1,20.195118
-1,1,20.197712
-1,1,20.200731
-1,1,20.20304
-1,1,20.205282
-1,1,20.207649
-1,1,20.209914
-1,1,20.212138
-1,1,20.214508
-1,1,20.216781
-1,1,20.219003
-1,1,20.221207
-1,1,20.223437
-1,1,20.225686
-1,1,20.228397
-1,1,20.230681
-1,1,20.233579
-1,1,20.235951
-1,1,20.238378
-1,1,20.240725
-1,1,20.243175
-1,1,20.24547
-1,1,20.247715
-1,1,20.249941
-1,1,20.252151
-1,1,20.254417
-1,1,20.256939
-1,1,20.259306
-1,1,20.262428
-1,1,20.26649
-1,1,20.268948
-1,1,20.271273
-1,1,20.273591
-1,1,20.275911
-1,1,20.278235
-1,1,20.280964
-1,1,20.285284
-1,1,20.28808
-1,1,20.290594
-1,1,20.293472
-1,1,20.29669
-1,1,20.299913
-1,1,20.304126
-1,1,20.306535
-1,1,20.308772
-2,2,20.313177
-1,1,20.315623
-1,1,20.32173
-1,1,20.324393
-1,1,20.326723
-1,1,20.328902
-1,1,20.331082
-1,1,20.333986
-1,1,20.33624
-1,1,20.338712
-1,1,20.341208
-1,1,20.343587
-1,1,20.347008
-1,1,20.350084
-1,1,20.354485
-1,1,20.356817
-1,1,20.359012
-1,1,20.361185
-1,1,20.363683
-1,1,20.366991
-1,1,20.369496
-1,1,20.371955
-1,1,20.374347
-1,1,20.376665
-1,1,20.380394
-1,1,20.383617
-1,1,20.38724
-1,1,20.389696
-1,1,20.391984
-1,1,20.394161
-1,1,20.396332
-1,1,20.398496
-1,1,20.400689
-1,1,20.402861
-1,1,20.405024
-1,1,20.407246
-1,1,20.409415
-1,1,20.411677
-1,1,20.413892
-1,1,20.416219
-1,1,20.418423
-1,1,20.420599
-1,1,20.422763
-1,1,20.424938
-1,1,20.427094
-1,1,20.429254
-1,1,20.431412
-1,1,20.433578
-1,1,20.437252
-1,1,20.439729
-1,1,20.442339
-1,1,20.444772
-1,1,20.446946
-1,1,20.450162
-1,1,20.452414
-1,1,20.454592
-1,1,20.456764
-1,1,20.458929
-1,1,20.461097
-1,1,20.463259
-1,1,20.46545
-1,1,20.467617
-1,1,20.469796
-1,1,20.472008
-1,1,20.474451
-1,1,20.476673
-1,1,20.478852
-1,1,20.481125
-1,1,20.484167
-1,1,20.486406
-1,1,20.488622
-1,1,20.49085
-1,1,20.49305
-1,1,20.495235
-1,1,20.497418
-2,2,20.501924
-1,1,20.50431
-1,1,20.506601
-1,1,20.508803
-1,1,20.510996
-1,1,20.51336
-1,1,20.515842
-1,1,20.518242
-1,1,20.52048
-1,1,20.522822
-1,1,20.525051
-1,1,20.527225
-1,1,20.529384
-1,1,20.531539
-1,1,20.533682
-1,1,20.535914
-1,1,20.538097
-1,1,20.540261
-1,1,20.542473
-1,1,20.54463
-1,1,20.546788
-1,1,20.548941
-1,1,20.551102
-1,1,20.553248
-1,1,20.555393
-1,1,20.557598
-1,1,20.559758
-1,1,20.561908
-1,1,20.56406
-1,1,20.566452
-1,1,20.568689
-1,1,20.57098
-1,1,20.573167
-1,1,20.575335
-1,1,20.577582
-1,1,20.5798
-1,1,20.58243
-1,1,20.584832
-1,1,20.587112
-1,1,20.589383
-1,1,20.591599
-1,1,20.593831
-1,1,20.596096
-1,1,20.598595
-1,1,20.601204
-1,1,20.603438
-1,1,20.605865
-1,1,20.608906
-1,1,20.611239
-1,1,20.613865
-1,1,20.616184
-1,1,20.618828
-2,2,20.623767
-1,1,20.626085
-1,1,20.628604
-1,1,20.631391
-1,1,20.634182
-1,1,20.636642
-1,1,20.638951
-1,1,20.64122
-1,1,20.643909
-1,1,20.646371
-1,1,20.648591
-1,1,20.651063
-1,1,20.653299
-1,1,20.656081
-1,1,20.65856
-2,2,20.66306
-1,1,20.665264
-1,1,20.668039
-1,1,20.670563
-1,1,20.672858
-1,1,20.675049
-1,1,20.67782
-1,1,20.680312
-1,1,20.682637
-1,1,20.685464
-1,1,20.688128
-1,1,20.690952
-1,1,20.693353
-1,1,20.69571
-1,1,20.698033
-1,1,20.700996
-1,1,20.703765
-1,1,20.706116
-1,1,20.708336
-1,1,20.71054
-1,1,20.713215
-1,1,20.715891
-1,1,20.718322
-1,1,20.720728
-1,1,20.722983
-1,1,20.725673
-1,1,20.728485
-1,1,20.731064
-1,1,20.733856
-1,1,20.736662
-1,1,20.739116
-1,1,20.741435
-1,1,20.743626
-1,1,20.745798
-1,1,20.747968
-1,1,20.750131
-1,1,20.752531
-1,1,20.754721
-1,1,20.756903
-1,1,20.759363
-1,1,20.761742
-1,1,20.764114
-1,1,20.766722
-1,1,20.768977
-1,1,20.771415
-1,1,20.773628
-1,1,20.7758
-1,1,20.777963
-1,1,20.780129
-1,1,20.782621
-1,1,20.784961
-1,1,20.787158
-1,1,20.789592
-1,1,20.792043
-1,1,20.794454
-1,1,20.796959
-1,1,20.799349
-1,1,20.80153
-2,2,20.80629
-1,1,20.808536
-1,1,20.810798
-1,1,20.813404
-1,1,20.816557
-1,1,20.819706
-1,1,20.822503
-1,1,20.824919
-1,1,20.827137
-1,1,20.829655
-1,1,20.833546
-1,1,20.837147
-1,1,20.839961
-1,1,20.842322
-1,1,20.844614
-1,1,20.84733
-1,1,20.851522
-1,1,20.854575
-1,1,20.85778
-1,1,20.860236
-1,1,20.862971
-1,1,20.865215
-1,1,20.869106
-1,1,20.872396
-1,1,20.874874
-1,1,20.877387
-1,1,20.881979
-1,1,20.885539
-1,1,20.889494
-1,1,20.892313
-1,1,20.895022
-1,1,20.897329
-1,1,20.900547
-1,1,20.9051
-1,1,20.907451
-1,1,20.909994
-1,1,20.912981
-1,1,20.916032
-1,1,20.920051
-1,1,20.922399
-1,1,20.924596
-1,1,20.927226
-1,1,20.92948
-1,1,20.932088
-1,1,20.936625
-1,1,20.939725
-1,1,20.942168
-1,1,20.944644
-1,1,20.947145
-1,1,20.950247
-1,1,20.952968
-1,1,20.95519
-1,1,20.957399
-1,1,20.960014
-1,1,20.962247
-1,1,20.964425
-1,1,20.96684
-1,1,20.96936
-1,1,20.971692
-1,1,20.973898
-1,1,20.976592
-1,1,20.978819
-1,1,20.981143
-1,1,20.984228
-1,1,20.98649
-1,1,20.988671
-1,1,20.99102
-1,1,20.9933
-1,1,20.995492
-1,1,20.99766
-1,1,21.000266
-1,1,21.002544
-1,1,21.004732
-1,1,21.007138
-1,1,21.00938
-1,1,21.011567
-1,1,21.013736
-1,1,21.016584
-1,1,21.018805
-1,1,21.021209
-1,1,21.023736
-1,1,21.026191
-1,1,21.028447
-1,1,21.030742
-1,1,21.033223
-1,1,21.03543
-1,1,21.037605
-1,1,21.039946
-1,1,21.04227
-1,1,21.044489
-1,1,21.046996
-1,1,21.049555
-1,1,21.051766
-1,1,21.05402
-1,1,21.056838
-1,1,21.059451
-1,1,21.061862
-1,1,21.065578
-1,1,21.069267
-1,1,21.072659
-1,1,21.074992
-1,1,21.077178
-1,1,21.079349
-1,1,21.08196
-1,1,21.084157
-1,1,21.086327
-1,1,21.08896
-1,1,21.091379
-1,1,21.093614
-1,1,21.096477
-1,1,21.099288
-1,1,21.101711
-1,1,21.104174
-1,1,21.106684
-1,1,21.108892
-1,1,21.111062
-1,1,21.113808
-1,1,21.116355
-1,1,21.118788
-1,1,21.122485
-1,1,21.124759
-1,1,21.127164
-2,2,21.13216
-1,1,21.136611
-1,1,21.139723
-1,1,21.141957
-1,1,21.144456
-1,1,21.146983
-1,1,21.149237
-1,1,21.151422
-1,1,21.1548
-1,1,21.157529
-1,1,21.160122
-1,1,21.163875
-1,1,21.167165
-1,1,21.172245
-1,1,21.174696
-1,1,21.177365
-1,1,21.179646
-1,1,21.181833
-1,1,21.183994
-1,1,21.186566
-1,1,21.188919
-1,1,21.191115
-1,1,21.193857
-1,1,21.196121
-1,1,21.198843
-1,1,21.201746
-1,1,21.204329
-1,1,21.206598
-1,1,21.208832
-1,1,21.211235
-1,1,21.213428
-1,1,21.215605
-1,1,21.218318
-1,1,21.220603
-1,1,21.222796
-1,1,21.225441
-1,1,21.227712
-1,1,21.229901
-1,1,21.232544
-1,1,21.23515
-1,1,21.237403
-1,1,21.239844
-1,1,21.242196
-1,1,21.244424
-1,1,21.246603
-1,1,21.248769
-1,1,21.251372
-1,1,21.253761
-1,1,21.256372
-1,1,21.258852
-1,1,21.261059
-1,1,21.263822
-1,1,21.266622
-1,1,21.26886
-1,1,21.271067
-1,1,21.273293
-1,1,21.275687
-1,1,21.277882
-1,1,21.280055
-1,1,21.282405
-1,1,21.284756
-1,1,21.28701
-1,1,21.289196
-1,1,21.291914
-1,1,21.294134
-1,1,21.296314
-1,1,21.298731
-1,1,21.300953
-1,1,21.303122
-1,1,21.30541
-1,1,21.307892
-1,1,21.310096
-1,1,21.312271
-1,1,21.314693
-1,1,21.317064
-1,1,21.319276
-1,1,21.321443
-1,1,21.323871
-1,1,21.326069
-2,2,21.330535
-1,1,21.333154
-1,1,21.33545
-1,1,21.337695
-1,1,21.340224
-1,1,21.342516
-1,1,21.344868
-1,1,21.347586
-1,1,21.349972
-1,1,21.352515
-1,1,21.355141
-1,1,21.35809
-1,1,21.360525
-1,1,21.363166
-1,1,21.365601
-1,1,21.367894
-1,1,21.370087
-1,1,21.372437
-1,1,21.374648
-1,1,21.377081
-1,1,21.379536
-1,1,21.382047
-1,1,21.38449
-1,1,21.386864
-1,1,21.389119
-1,1,21.391298
-1,1,21.393494
-1,1,21.395929
-1,1,21.398144
-1,1,21.400437
-1,1,21.402684
-1,1,21.405012
-1,1,21.4072
-1,1,21.411511
-1,1,21.414048
-1,1,21.416425
-1,1,21.418903
-1,1,21.421458
-1,1,21.42372
-1,1,21.426101
-1,1,21.428641
-1,1,21.430938
-1,1,21.43317
-1,1,21.435638
-1,1,21.437975
-1,1,21.440519
-1,1,21.442802
-1,1,21.445617
-1,1,21.448428
-1,1,21.451011
-1,1,21.453799
-1,1,21.456082
-1,1,21.458309
-1,1,21.461197
-1,1,21.463526
-1,1,21.465751
-1,1,21.468582
-1,1,21.471219
-1,1,21.473498
-1,1,21.476061
-1,1,21.478548
-1,1,21.480883
-1,1,21.484238
-1,1,21.486952
-1,1,21.489325
-1,1,21.491771
-1,1,21.494434
-1,1,21.496732
-1,1,21.499048
-1,1,21.502277
-1,1,21.50582
-1,1,21.508818
-1,1,21.511192
-1,1,21.51345
-1,1,21.517994
-1,1,21.520729
-1,1,21.522997
-1,1,21.525855
-1,1,21.528182
-1,1,21.530602
-1,1,21.534017
-1,1,21.537774
-1,1,21.540347
-2,2,21.545278
-1,1,21.547536
-1,1,21.55242
-1,1,21.555135
-1,1,21.557918
-1,1,21.560259
-1,1,21.562921
-1,1,21.566267
-1,1,21.568718
-1,1,21.571003
-1,1,21.573879
-1,1,21.576808
-1,1,21.580306
-1,1,21.584595
-1,1,21.587292
-1,1,21.590097
-1,1,21.592535
-1,1,21.594816
-1,1,21.597328
-1,1,21.600113
-1,1,21.602468
-1,1,21.605242
-1,1,21.60785
-1,1,21.610283
-1,1,21.61258
-1,1,21.615224
-1,1,21.617438
-1,1,21.619668
-1,1,21.622296
-1,1,21.624815
-1,1,21.627211
-1,1,21.629999
-1,1,21.632354
-1,1,21.634755
-1,1,21.637226
-1,1,21.639719
-1,1,21.641921
-1,1,21.644091
-1,1,21.646954
-1,1,21.649193
-1,1,21.651373
-1,1,21.654095
-1,1,21.656422
-1,1,21.658614
-1,1,21.660792
-1,1,21.663102
-1,1,21.665788
-1,1,21.668251
-1,1,21.670828
-1,1,21.673302
-1,1,21.675617
-1,1,21.678013
-1,1,21.68027
-1,1,21.682457
-1,1,21.684672
-1,1,21.687893
-1,1,21.691075
-1,1,21.694505
-1,1,21.697486
-1,1,21.701595
-1,1,21.704437
-1,1,21.70669
-1,1,21.709015
-1,1,21.711859
-1,1,21.715622
-1,1,21.718481
-1,1,21.720792
-1,1,21.722971
-1,1,21.725195
-1,1,21.727923
-1,1,21.730161
-1,1,21.733649
-1,1,21.7369
-1,1,21.739456
-1,1,21.741697
-1,1,21.744284
-1,1,21.747026
-1,1,21.749445
-1,1,21.752327
-1,1,21.754766
-1,1,21.756943
-1,1,21.759521
-1,1,21.761801
-1,1,21.764144
-1,1,21.766351
-1,1,21.76928
-1,1,21.772696
-1,1,21.775362
-1,1,21.777828
-1,1,21.780038
-1,1,21.782376
-1,1,21.786922
-1,1,21.789636
-1,1,21.792416
-1,1,21.794652
-1,1,21.796834
-1,1,21.799393
-1,1,21.802139
-1,1,21.80538
-1,1,21.808266
-1,1,21.810509
-1,1,21.812912
-1,1,21.815523
-1,1,21.819746
-1,1,21.822399
-1,1,21.825242
-1,1,21.827473
-1,1,21.829656
-1,1,21.83233
-1,1,21.835123
-1,1,21.838502
-1,1,21.841184
-1,1,21.843426
-1,1,21.845615
-1,1,21.848432
-1,1,21.853329
-1,1,21.856275
-1,1,21.85967
-1,1,21.861933
-1,1,21.864741
-1,1,21.869285
-1,1,21.872584
-1,1,21.875236
-1,1,21.877738
-1,1,21.88161
-1,1,21.885005
-1,1,21.889017
-1,1,21.891313
-1,1,21.893511
-1,1,21.895978
-1,1,21.89858
-1,1,21.900845
-1,1,21.903037
-1,1,21.905748
-1,1,21.908147
-1,1,21.910396
-1,1,21.913142
-1,1,21.916652
-1,1,21.919067
-1,1,21.922921
-1,1,21.925203
-1,1,21.927377
-1,1,21.930213
-1,1,21.933808
-1,1,21.938262
-1,1,21.940523
-1,1,21.94271
-1,1,21.945283
-1,1,21.947737
-1,1,21.950006
-1,1,21.952308
-1,1,21.955036
-1,1,21.957274
-1,1,21.959622
-1,1,21.962298
-1,1,21.96525
-1,1,21.967728
-1,1,21.970461
-1,1,21.972742
-1,1,21.974926
-1,1,21.977532
-2,2,21.982025
-1,1,21.984247
-1,1,21.986646
-1,1,21.989127
-1,1,21.991464
-1,1,21.993842
-1,1,21.996063
-1,1,21.998249
-1,1,22.000418
-1,1,22.003075
-1,1,22.005294
-1,1,22.007482
-1,1,22.009841
-1,1,22.012047
-1,1,22.014229
-3,2,22.018653
-1,1,22.020861
-1,1,22.023409
-1,1,22.025864
-1,1,22.028104
-1,1,22.030283
-1,1,22.033541
-1,1,22.035898
-1,1,22.03816
-1,1,22.040439
-1,1,22.042972
-1,1,22.045244
-1,1,22.047467
-1,1,22.049844
-1,1,22.052066
-1,1,22.0545
-1,1,22.056702
-1,1,22.059027
-1,1,22.061227
-1,1,22.063406
-1,1,22.06608
-1,1,22.068359
-1,1,22.07054
-1,1,22.07276
-1,1,22.075176
-1,1,22.077401
-1,1,22.079572
-1,1,22.081831
-1,1,22.084284
-1,1,22.086577
-1,1,22.088784
-1,1,22.091234
-1,1,22.093436
-1,1,22.095612
-1,1,22.097829
-1,1,22.100191
-1,1,22.102376
-1,1,22.104529
-1,1,22.106876
-1,1,22.109086
-1,1,22.111267
-1,1,22.113432
-1,1,22.116296
-1,1,22.118503
-1,1,22.120682
-1,1,22.123053
-1,1,22.125267
-1,1,22.127439
-1,1,22.129609
-1,1,22.13253
-1,1,22.134991
-1,1,22.137195
-1,1,22.139842
-1,1,22.142074
-1,1,22.144252
-1,1,22.147152
-1,1,22.149929
-1,1,22.152669
-1,1,22.155335
-1,1,22.157616
-1,1,22.159793
-1,1,22.161983
-1,1,22.164677
-1,1,22.166908
-1,1,22.169089
-1,1,22.171673
-1,1,22.174016
-1,1,22.176436
-1,1,22.178721
-1,1,22.181995
-1,1,22.18541
-1,1,22.18808
-1,1,22.190335
-1,1,22.192631
-1,1,22.195069
-1,1,22.198006
-1,1,22.202818
-1,1,22.206479
-1,1,22.20894
-1,1,22.211492
-1,1,22.214063
-1,1,22.217408
-1,1,22.221505
-1,1,22.223832
-1,1,22.22602
-1,1,22.228708
-1,1,22.231991
-1,1,22.234395
-1,1,22.237261
-1,1,22.239577
-1,1,22.241773
-1,1,22.244315
-1,1,22.246715
-1,1,22.249505
-1,1,22.253797
-1,1,22.256181
-1,1,22.258393
-1,1,22.261077
-1,1,22.263569
-1,1,22.265798
-2,2,22.271129
-1,1,22.274246
-1,1,22.276964
-1,1,22.279348
-1,1,22.281629
-1,1,22.286117
-1,1,22.289225
-1,1,22.291465
-1,1,22.294158
-1,1,22.296848
-2,2,22.301942
-1,1,22.304238
-1,1,22.306429
-1,1,22.309246
-1,1,22.311922
-1,1,22.315624
-1,1,22.319277
-1,1,22.32151
-1,1,22.323694
-1,1,22.326297
-1,1,22.328511
-1,1,22.33077
-1,1,22.333425
-1,1,22.335717
-1,1,22.337899
-1,1,22.340119
-1,1,22.342749
-1,1,22.344983
-1,1,22.347169
-1,1,22.349996
-1,1,22.352659
-1,1,22.355701
-1,1,22.358385
-1,1,22.360765
-1,1,22.363033
-1,1,22.366111
-1,1,22.369687
-1,1,22.371904
-1,1,22.374494
-1,1,22.376722
-1,1,22.378901
-1,1,22.381583
-1,1,22.384334
-1,1,22.387309
-1,1,22.389897
-1,1,22.392361
-1,1,22.394607
-1,1,22.396923
-1,1,22.400842
-1,1,22.404201
-1,1,22.406851
-1,1,22.409078
-1,1,22.411253
-1,1,22.413784
-1,1,22.416082
-1,1,22.418299
-1,1,22.420474
-1,1,22.423171
-1,1,22.425481
-1,1,22.427673
-3,2,22.433172
-1,1,22.436189
-1,1,22.438883
-1,1,22.441114
-1,1,22.443282
-1,1,22.44574
-1,1,22.44816
-1,1,22.452365
-1,1,22.455041
-1,1,22.457282
-1,1,22.459457
-1,1,22.46192
-1,1,22.46433
-1,1,22.466545
-1,1,22.468744
-1,1,22.47118
-1,1,22.473463
-1,1,22.47564
-1,1,22.477981
-1,1,22.480225
-1,1,22.4824
-1,1,22.484713
-1,1,22.487544
-1,1,22.489786
-1,1,22.491966
-1,1,22.494309
-1,1,22.496555
-1,1,22.499013
-1,1,22.501885
-1,1,22.504259
-1,1,22.506689
-1,1,22.508908
-1,1,22.511225
-1,1,22.513448
-1,1,22.515709
-1,1,22.518492
-1,1,22.520813
-1,1,22.523005
-1,1,22.525169
-1,1,22.527764
-1,1,22.530141
-1,1,22.533033
-1,1,22.535549
-1,1,22.538256
-1,1,22.540698
-1,1,22.543265
-1,1,22.545564
-1,1,22.547976
-1,1,22.550877
-1,1,22.553221
-1,1,22.555413
-1,1,22.557584
-1,1,22.559956
-1,1,22.562177
-1,1,22.564358
-1,1,22.566524
-1,1,22.568835
-1,1,22.571028
-1,1,22.573193
-1,1,22.575623
-1,1,22.577834
-1,1,22.580697
-1,1,22.583371
-1,1,22.585812
-1,1,22.588194
-1,1,22.590473
-1,1,22.592856
-1,1,22.595059
-1,1,22.597221
-1,1,22.59955
-1,1,22.601802
-1,1,22.604137
-1,1,22.606336
-1,1,22.609036
-1,1,22.611301
-1,1,22.613485
-1,1,22.616193
-1,1,22.6185
-1,1,22.620745
-1,1,22.623061
-1,1,22.62544
-1,1,22.627671
-1,1,22.629896
-1,1,22.632314
-1,1,22.634698
-1,1,22.636936
-1,1,22.639251
-1,1,22.641662
-1,1,22.643854
-1,1,22.646253
-1,1,22.649248
-2,2,22.653725
-1,1,22.656213
-1,1,22.658457
-1,1,22.660678
-1,1,22.662891
-1,1,22.665453
-1,1,22.66776
-1,1,22.67019
-1,1,22.67265
-1,1,22.674881
-1,1,22.677057
-1,1,22.679307
-1,1,22.681818
-1,1,22.684919
-1,1,22.687179
-1,1,22.689561
-1,1,22.691793
-1,1,22.693993
-1,1,22.696278
-1,1,22.698538
-1,1,22.700836
-1,1,22.703271
-1,1,22.70601
-1,1,22.708241
-1,1,22.710406
-1,1,22.713065
-1,1,22.715974
-1,1,22.718238
-1,1,22.720643
-1,1,22.722901
-1,1,22.725095
-1,1,22.727259
-1,1,22.729599
-1,1,22.731813
-1,1,22.734357
-1,1,22.736802
-1,1,22.739563
-1,1,22.742575
-1,1,22.74502
-1,1,22.7473
-1,1,22.750028
-1,1,22.752481
-1,1,22.755138
-1,1,22.757365
-1,1,22.759555
-1,1,22.76191
-1,1,22.764337
-1,1,22.766976
-1,1,22.76932
-1,1,22.771549
-1,1,22.773734
-1,1,22.775924
-1,1,22.778675
-1,1,22.781044
-1,1,22.783238
-1,1,22.785642
-1,1,22.787928
-1,1,22.790278
-1,1,22.792668
-1,1,22.79541
-1,1,22.797654
-1,1,22.800478
-1,1,22.802922
-1,1,22.805131
-1,1,22.807294
-1,1,22.809748
-1,1,22.81205
-1,1,22.814275
-1,1,22.816468
-1,1,22.819062
-1,1,22.821293
-1,1,22.823509
-1,1,22.826217
-1,1,22.828473
-1,1,22.83086
-1,1,22.833145
-1,1,22.835784
-1,1,22.837994
-1,1,22.84022
-1,1,22.842863
-1,1,22.845111
-1,1,22.847292
-1,1,22.84947
-1,1,22.85214
-1,1,22.854622
-1,1,22.857099
-1,1,22.860438
-1,1,22.862852
-1,1,22.865517
-1,1,22.868266
-1,1,22.870628
-1,1,22.873424
-1,1,22.876648
-1,1,22.879391
-1,1,22.883329
-1,1,22.885868
-1,1,22.88814
-1,1,22.890789
-1,1,22.893115
-1,1,22.89532
-1,1,22.897523
-1,1,22.901965
-1,1,22.906452
-1,1,22.909049
-1,1,22.911308
-1,1,22.91351
-1,1,22.916211
-1,1,22.91862
-1,1,22.920809
-1,1,22.923458
-1,1,22.925889
-1,1,22.928121
-1,1,22.930585
-1,1,22.93348
-1,1,22.935913
-1,1,22.939458
-1,1,22.942002
-1,1,22.944225
-1,1,22.946959
-1,1,22.95067
-1,1,22.955033
-1,1,22.95735
-1,1,22.959563
-1,1,22.961742
-1,1,22.964332
-1,1,22.966641
-1,1,22.968835
-1,1,22.97119
-1,1,22.973427
-1,1,22.975608
-1,1,22.978041
-2,2,22.9837
-1,1,22.985938
-1,1,22.988316
-1,1,22.990566
-1,1,22.992749
-1,1,22.994919
-1,1,22.99756
-1,1,22.999864
-1,1,23.002136
-1,1,23.004467
-1,1,23.006674
-1,1,23.009012
-1,1,23.011354
-1,1,23.013618
-1,1,23.016783
-1,1,23.019109
-1,1,23.021487
-1,1,23.023682
-1,1,23.025856
-1,1,23.028449
-1,1,23.030722
-1,1,23.032969
-1,1,23.035173
-1,1,23.037681
-1,1,23.039952
-1,1,23.042176
-1,1,23.044489
-1,1,23.046858
-1,1,23.049078
-1,1,23.051281
-1,1,23.053776
-1,1,23.05603
-1,1,23.058202
-1,1,23.060566
-1,1,23.062733
-1,1,23.064912
-1,1,23.067098
-1,1,23.069477
-1,1,23.071905
-1,1,23.074145
-1,1,23.076471
-1,1,23.078689
-1,1,23.08086
-1,1,23.083489
-1,1,23.086118
-2,2,23.090825
-1,1,23.093248
-1,1,23.095457
-1,1,23.097649
-1,1,23.099893
-1,1,23.102453
-1,1,23.104739
-1,1,23.106919
-1,1,23.109351
-1,1,23.111559
-1,1,23.113736
-1,1,23.116545
-1,1,23.118869
-1,1,23.121059
-1,1,23.123272
-1,1,23.125668
-1,1,23.127885
-1,1,23.130077
-1,1,23.132438
-1,1,23.134915
-1,1,23.137304
-1,1,23.13952
-1,1,23.141894
-1,1,23.144115
-1,1,23.146309
-1,1,23.148975
-1,1,23.151678
-1,1,23.153985
-1,1,23.156394
-1,1,23.158839
-1,1,23.161037
-1,1,23.163209
-1,1,23.165774
-1,1,23.168004
