# {"t_start": 1549866578.168112, "env_id": "graph-search-v0"} 
r,l,t
-1,1,18.155652
-1,1,18.158586
-1,1,18.162044
-1,1,18.165192
-1,1,18.168198
-1,1,18.171533
-1,1,18.174425
-1,1,18.177263
-1,1,18.180556
-1,1,18.183502
-1,1,18.186933
-1,1,18.190673
-1,1,18.193943
-1,1,18.19745
-1,1,18.200736
-1,1,18.204026
-1,1,18.207265
-1,1,18.210558
-1,1,18.214425
-1,1,18.217675
-1,1,18.222439
-1,1,18.225361
-1,1,18.228661
-1,1,18.231617
-1,1,18.234805
-1,1,18.240263
-1,1,18.24461
-1,1,18.249591
-1,1,18.254116
-1,1,18.2579
-1,1,18.26085
-1,1,18.264079
-1,1,18.267177
-1,1,18.270801
-1,1,18.274153
-1,1,18.277101
-1,1,18.280233
-1,1,18.283048
-1,1,18.288122
-1,1,18.291679
-1,1,18.295534
-1,1,18.299055
-1,1,18.303803
-1,1,18.306655
-1,1,18.309689
-1,1,18.312528
-1,1,18.315291
-1,1,18.318311
-1,1,18.323451
-1,1,18.32677
-1,1,18.329627
-1,1,18.33261
-1,1,18.336191
-1,1,18.339016
-1,1,18.341876
-2,2,18.347611
-1,1,18.350375
-1,1,18.353143
-1,1,18.355981
-1,1,18.358756
-1,1,18.361499
-1,1,18.364536
-1,1,18.367899
-1,1,18.370919
-1,1,18.373905
-1,1,18.378486
-1,1,18.383931
-1,1,18.387662
-1,1,18.390895
-1,1,18.393945
-1,1,18.397166
-1,1,18.400028
-1,1,18.40365
-1,1,18.406474
-1,1,18.40924
-1,1,18.41242
-1,1,18.415267
-1,1,18.418647
-1,1,18.421688
-1,1,18.424475
-1,1,18.427219
-1,1,18.430275
-1,1,18.433087
-1,1,18.435841
-1,1,18.438579
-1,1,18.441404
-1,1,18.44442
-1,1,18.447387
-1,1,18.450202
-1,1,18.453536
-1,1,18.456583
-1,1,18.459359
-1,1,18.462105
-1,1,18.465008
-1,1,18.467783
-1,1,18.470754
-1,1,18.473583
-1,1,18.476351
-1,1,18.479388
-1,1,18.482286
-1,1,18.485109
-1,1,18.48787
-1,1,18.490635
-1,1,18.493912
-1,1,18.49675
-1,1,18.499512
-1,1,18.502259
-1,1,18.505265
-1,1,18.50812
-1,1,18.511061
-1,1,18.514299
-1,1,18.517439
-1,1,18.52205
-1,1,18.524934
-1,1,18.528125
-1,1,18.531192
-1,1,18.534401
-1,1,18.538358
-1,1,18.54203
-1,1,18.54487
-1,1,18.547635
-1,1,18.550537
-1,1,18.553492
-1,1,18.556968
-1,1,18.560797
-1,1,18.563813
-1,1,18.566844
-1,1,18.570433
-1,1,18.573652
-1,1,18.577695
-1,1,18.580484
-1,1,18.583244
-1,1,18.587284
-1,1,18.591041
-1,1,18.593991
-1,1,18.596767
-1,1,18.599533
-1,1,18.602287
-1,1,18.605939
-1,1,18.608937
-1,1,18.611729
-1,1,18.614505
-1,1,18.617255
-1,1,18.619999
-1,1,18.622728
-1,1,18.625507
-1,1,18.628243
-1,1,18.630982
-1,1,18.633718
-1,1,18.636647
-1,1,18.63949
-1,1,18.642253
-1,1,18.644999
-1,1,18.647733
-1,1,18.650473
-1,1,18.653955
-1,1,18.656744
-1,1,18.659494
-1,1,18.662433
-1,1,18.665439
-1,1,18.668448
-1,1,18.671254
-1,1,18.67402
-1,1,18.67681
-1,1,18.679549
-1,1,18.682287
-1,1,18.685669
-1,1,18.688511
-1,1,18.691401
-1,1,18.69415
-1,1,18.696908
-1,1,18.699951
-1,1,18.703134
-1,1,18.705983
-1,1,18.708751
-1,1,18.711497
-1,1,18.714584
-3,2,18.720714
-1,1,18.723476
-1,1,18.72618
-1,1,18.728923
-1,1,18.734565
-1,1,18.738981
-3,2,18.74574
-1,1,18.748828
-1,1,18.751662
-1,1,18.754489
-1,1,18.757312
-1,1,18.76033
-1,1,18.763464
-1,1,18.766362
-1,1,18.769696
-1,1,18.772684
-1,1,18.775653
-1,1,18.779079
-1,1,18.782255
-1,1,18.7854
-1,1,18.78833
-1,1,18.791236
-1,1,18.794412
-1,1,18.797358
-1,1,18.8003
-1,1,18.803671
-1,1,18.806613
-1,1,18.809569
-1,1,18.812457
-1,1,18.815435
-1,1,18.818835
-1,1,18.821788
-1,1,18.825128
-1,1,18.828084
-1,1,18.830992
-1,1,18.833896
-1,1,18.83837
-1,1,18.841438
-1,1,18.84434
-1,1,18.847734
-1,1,18.851529
-1,1,18.854702
-1,1,18.857961
-1,1,18.861472
-1,1,18.864819
-1,1,18.867957
-1,1,18.870818
-1,1,18.873647
-1,1,18.876497
-1,1,18.879321
-1,1,18.882141
-1,1,18.88607
-1,1,18.890545
-1,1,18.893659
-1,1,18.896627
-1,1,18.899521
-1,1,18.905198
-1,1,18.909217
-1,1,18.912132
-1,1,18.915079
-1,1,18.917966
-1,1,18.921111
-1,1,18.923999
-1,1,18.927005
-1,1,18.929887
-1,1,18.932866
-1,1,18.936497
-1,1,18.939438
-1,1,18.942347
-1,1,18.945188
-1,1,18.948016
-1,1,18.951244
-1,1,18.954673
-1,1,18.957554
-1,1,18.960647
-1,1,18.963755
-1,1,18.967386
-1,1,18.970934
-1,1,18.974256
-1,1,18.977404
-1,1,18.980951
-1,1,18.984115
-1,1,18.987001
-1,1,18.989848
-1,1,18.992733
-1,1,18.995572
-1,1,18.99841
-1,1,19.001263
-1,1,19.0041
-1,1,19.007036
-1,1,19.009888
-1,1,19.013079
-1,1,19.015973
-1,1,19.019213
-1,1,19.022211
-1,1,19.025139
-1,1,19.028454
-1,1,19.031431
-1,1,19.034843
-1,1,19.037967
-1,1,19.040919
-1,1,19.044054
-1,1,19.046958
-1,1,19.049872
-1,1,19.053283
-1,1,19.056596
-1,1,19.059708
-1,1,19.062651
-1,1,19.065485
-1,1,19.068328
-1,1,19.071196
-1,1,19.07441
-1,1,19.077358
-1,1,19.080211
-1,1,19.08305
-1,1,19.0867
-1,1,19.089884
-1,1,19.092992
-1,1,19.095973
-1,1,19.098827
-1,1,19.101758
-1,1,19.104938
-1,1,19.107895
-1,1,19.110755
-1,1,19.113584
-1,1,19.116418
-1,1,19.119238
-1,1,19.122055
-1,1,19.124895
-1,1,19.127798
-1,1,19.130734
-1,1,19.133648
-1,1,19.136803
-1,1,19.139711
-1,1,19.142554
-1,1,19.145403
-1,1,19.148318
-1,1,19.15172
-1,1,19.154862
-1,1,19.158027
-1,1,19.161026
-1,1,19.164031
-1,1,19.167517
-1,1,19.17083
-1,1,19.173817
-1,1,19.176675
-1,1,19.179528
-1,1,19.182471
-1,1,19.185474
-1,1,19.18839
-1,1,19.191354
-1,1,19.194951
-1,1,19.199212
-1,1,19.203029
-1,1,19.207367
-1,1,19.210284
-1,1,19.213148
-1,1,19.215984
-1,1,19.218828
-1,1,19.221806
-1,1,19.224654
-1,1,19.227518
-1,1,19.230437
-1,1,19.233286
-1,1,19.236484
-1,1,19.239504
-1,1,19.24389
-1,1,19.247273
-1,1,19.250638
-1,1,19.253847
-1,1,19.256768
-1,1,19.259932
-1,1,19.262856
-1,1,19.265691
-1,1,19.269189
-1,1,19.272468
-2,2,19.278428
-1,1,19.281494
-1,1,19.284367
-1,1,19.28721
-1,1,19.290153
-1,1,19.293542
-1,1,19.29646
-1,1,19.299453
-1,1,19.302915
-1,1,19.305965
-1,1,19.308903
-1,1,19.311804
-1,1,19.314646
-1,1,19.317466
-1,1,19.32029
-1,1,19.323427
-1,1,19.326324
-1,1,19.329169
-1,1,19.332025
-1,1,19.335896
-1,1,19.339506
-1,1,19.342865
-2,2,19.348754
-1,1,19.351788
-1,1,19.354752
-1,1,19.357608
-1,1,19.360442
-1,1,19.363267
-1,1,19.366196
-1,1,19.369097
-1,1,19.372251
-1,1,19.375326
-1,1,19.378358
-1,1,19.381286
-1,1,19.384421
-1,1,19.387338
-1,1,19.390378
-1,1,19.393258
-1,1,19.396104
-1,1,19.398923
-1,1,19.402426
-1,1,19.405544
-1,1,19.408454
-1,1,19.411328
-1,1,19.414454
-1,1,19.417861
-1,1,19.421038
-1,1,19.423935
-1,1,19.426779
-1,1,19.429602
-1,1,19.432566
-1,1,19.43555
-1,1,19.438612
-1,1,19.441622
-1,1,19.444609
-1,1,19.447779
-1,1,19.450693
-1,1,19.454127
-1,1,19.457266
-1,1,19.460334
-1,1,19.463344
-1,1,19.466289
-1,1,19.469807
-1,1,19.476294
-1,1,19.480109
-1,1,19.483282
-1,1,19.48643
-1,1,19.489361
-1,1,19.492321
-1,1,19.495165
-1,1,19.498227
-1,1,19.501098
-1,1,19.503931
-1,1,19.506758
-1,1,19.509923
-1,1,19.514248
-1,1,19.517377
-1,1,19.522724
-1,1,19.525687
-1,1,19.528539
-1,1,19.531375
-1,1,19.534212
-1,1,19.537129
-1,1,19.540319
-1,1,19.543234
-1,1,19.546074
-1,1,19.549249
-1,1,19.553874
-1,1,19.557053
-1,1,19.560663
-1,1,19.563778
-1,1,19.566634
-1,1,19.569506
-2,2,19.575452
-1,1,19.578334
-1,1,19.581157
-1,1,19.584003
-1,1,19.587329
-1,1,19.590215
-1,1,19.593048
-1,1,19.595864
-1,1,19.598762
-1,1,19.60311
-1,1,19.608637
-1,1,19.612271
-1,1,19.615451
-1,1,19.618755
-1,1,19.62184
-1,1,19.624814
-1,1,19.627668
-1,1,19.630513
-1,1,19.633645
-1,1,19.637286
-1,1,19.640483
-1,1,19.643573
-1,1,19.646506
-1,1,19.649321
-1,1,19.652225
-1,1,19.655268
-1,1,19.658137
-1,1,19.661003
-1,1,19.66413
-1,1,19.66749
-1,1,19.671031
-1,1,19.67429
-1,1,19.677404
-1,1,19.680435
-1,1,19.683278
-1,1,19.686099
-1,1,19.689255
-1,1,19.69222
-1,1,19.695359
-1,1,19.698271
-1,1,19.701129
-1,1,19.704472
-1,1,19.711055
-1,1,19.71583
-1,1,19.719024
-1,1,19.722147
-1,1,19.725155
-1,1,19.728058
-1,1,19.730897
-1,1,19.733729
-1,1,19.736618
-1,1,19.739543
-1,1,19.74251
-1,1,19.745348
-1,1,19.748177
-1,1,19.750995
-1,1,19.753893
-1,1,19.757753
-1,1,19.760982
-1,1,19.763851
-1,1,19.766694
-1,1,19.770263
-1,1,19.773286
-1,1,19.776214
-1,1,19.779116
-1,1,19.782003
-1,1,19.784992
-1,1,19.788206
-1,1,19.791161
-1,1,19.794012
-1,1,19.797139
-1,1,19.800085
-1,1,19.803437
-1,1,19.806334
-1,1,19.809319
-1,1,19.812212
-1,1,19.815074
-1,1,19.818031
-1,1,19.821311
-1,1,19.824752
-1,1,19.827738
-1,1,19.830593
-1,1,19.834318
-1,1,19.837952
-1,1,19.84217
-1,1,19.846321
-1,1,19.85056
-1,1,19.856656
-1,1,19.859685
-1,1,19.862674
-1,1,19.865599
-1,1,19.868449
-1,1,19.871457
-1,1,19.874656
-1,1,19.878912
-1,1,19.882479
-1,1,19.886226
-1,1,19.889354
-1,1,19.892231
-1,1,19.895069
-1,1,19.897901
-1,1,19.900734
-1,1,19.903609
-1,1,19.906452
-1,1,19.909286
-1,1,19.912385
-1,1,19.915314
-1,1,19.918404
-1,1,19.921602
-1,1,19.924497
-1,1,19.927345
-1,1,19.93018
-1,1,19.933003
-1,1,19.93592
-1,1,19.938832
-1,1,19.941646
-1,1,19.944777
-1,1,19.947687
-1,1,19.950697
-1,1,19.954275
-1,1,19.957468
-1,1,19.960638
-1,1,19.963522
-1,1,19.966475
-1,1,19.969537
-1,1,19.972407
-1,1,19.977284
-1,1,19.982461
-1,1,19.986051
-1,1,19.98922
-1,1,19.992373
-1,1,19.995311
-1,1,19.998225
-1,1,20.001129
-1,1,20.004024
-1,1,20.007367
-1,1,20.010282
-1,1,20.013125
-1,1,20.015967
-1,1,20.01933
-1,1,20.022482
-1,1,20.025712
-1,1,20.02886
-1,1,20.031797
-1,1,20.035424
-1,1,20.038614
-1,1,20.041484
-1,1,20.044315
-1,1,20.047151
-1,1,20.049989
-3,2,20.056682
-1,1,20.059963
-1,1,20.062941
-1,1,20.065822
-1,1,20.068759
-1,1,20.072048
-1,1,20.074947
-1,1,20.07779
-1,1,20.08063
-1,1,20.083478
-1,1,20.086303
-1,1,20.089124
-1,1,20.091947
-1,1,20.095013
-1,1,20.098305
-1,1,20.101512
-1,1,20.104841
-1,1,20.107961
-1,1,20.111042
-1,1,20.11387
-1,1,20.117158
-1,1,20.120191
-1,1,20.123043
-1,1,20.125888
-1,1,20.129124
-1,1,20.132235
-1,1,20.135582
-1,1,20.138836
-1,1,20.141849
-1,1,20.144698
-1,1,20.147526
-1,1,20.150347
-1,1,20.15353
-1,1,20.156461
-1,1,20.15931
-1,1,20.162447
-1,1,20.165319
-1,1,20.168904
-1,1,20.171947
-1,1,20.174946
-1,1,20.178139
-1,1,20.181103
-1,1,20.184023
-1,1,20.186882
-1,1,20.189712
-1,1,20.194962
-1,1,20.199986
-1,1,20.203445
-1,1,20.206526
-1,1,20.209639
-1,1,20.212619
-1,1,20.215548
-1,1,20.218465
-1,1,20.221364
-1,1,20.224809
-1,1,20.227865
-1,1,20.230789
-1,1,20.233865
-1,1,20.237289
-1,1,20.240239
-1,1,20.243346
-1,1,20.246456
-1,1,20.249731
-1,1,20.253129
-1,1,20.256267
-1,1,20.259169
-1,1,20.262014
-1,1,20.264875
-1,1,20.267819
-1,1,20.27149
-1,1,20.274778
-1,1,20.277776
-1,1,20.280953
-1,1,20.284321
-1,1,20.287534
-1,1,20.290729
-1,1,20.293813
-1,1,20.296803
-1,1,20.299957
-1,1,20.303501
-1,1,20.30643
-1,1,20.309263
-1,1,20.312115
-1,1,20.315029
-1,1,20.317924
-1,1,20.320776
-1,1,20.323755
-1,1,20.32669
-1,1,20.329727
-4,4,20.341036
-1,1,20.343932
-1,1,20.347055
-1,1,20.349954
-1,1,20.353651
-1,1,20.356651
-1,1,20.359494
-1,1,20.362322
-1,1,20.365145
-1,1,20.368048
-1,1,20.370988
-1,1,20.373919
-1,1,20.377165
-1,1,20.380079
-1,1,20.383214
-1,1,20.386889
-1,1,20.390067
-1,1,20.393126
-1,1,20.395984
-1,1,20.39882
-1,1,20.401653
-1,1,20.40449
-1,1,20.407611
-1,1,20.410598
-1,1,20.413458
-1,1,20.416294
-1,1,20.419742
-1,1,20.422767
-1,1,20.425632
-3,3,20.434039
-1,1,20.437003
-1,1,20.442489
-1,1,20.446136
-1,1,20.449272
-1,1,20.452375
-1,1,20.455264
-1,1,20.458163
-1,1,20.46128
-1,1,20.464479
-1,1,20.467822
-1,1,20.47117
-1,1,20.474254
-1,1,20.477668
-1,1,20.480615
-1,1,20.483471
-1,1,20.486895
-1,1,20.490148
-1,1,20.493169
-1,1,20.496068
-1,1,20.498984
-1,1,20.502307
-1,1,20.505409
-1,1,20.508315
-1,1,20.51118
-1,1,20.514007
-1,1,20.516857
-1,1,20.519766
-1,1,20.522621
-1,1,20.52555
-1,1,20.528824
-1,1,20.531969
-1,1,20.535532
-1,1,20.53914
-1,1,20.542264
-1,1,20.545349
-1,1,20.54824
-1,1,20.551173
-1,1,20.554107
-1,1,20.556943
-1,1,20.559784
-1,1,20.562908
-1,1,20.566345
-1,1,20.5699
-1,1,20.573054
-1,1,20.576019
-1,1,20.57886
-1,1,20.581782
-1,1,20.584715
-1,1,20.590626
-1,1,20.595574
-1,1,20.598888
-1,1,20.602385
-1,1,20.605762
-1,1,20.608651
-1,1,20.611525
-1,1,20.614364
-1,1,20.617196
-1,1,20.620027
-1,1,20.623067
-1,1,20.626043
-1,1,20.628898
-1,1,20.631741
-1,1,20.635222
-1,1,20.638244
-1,1,20.641121
-1,1,20.644009
-1,1,20.64686
-1,1,20.649693
-1,1,20.652528
-1,1,20.655741
-1,1,20.658642
-1,1,20.661484
-1,1,20.664321
-1,1,20.667175
-1,1,20.671453
-1,1,20.67462
-1,1,20.67756
-1,1,20.680648
-1,1,20.683685
-1,1,20.689539
-1,1,20.694211
-1,1,20.697687
-1,1,20.701116
-1,1,20.70422
-1,1,20.70716
-1,1,20.710197
-1,1,20.713637
-1,1,20.717026
-1,1,20.720576
-1,1,20.723764
-1,1,20.726703
-1,1,20.72958
-1,1,20.732461
-1,1,20.735634
-1,1,20.738503
-1,1,20.741766
-1,1,20.744731
-1,1,20.748074
-1,1,20.751882
-1,1,20.757998
-1,1,20.762527
-1,1,20.766161
-1,1,20.769351
-1,1,20.775863
-1,1,20.779214
-1,1,20.782662
-1,1,20.785896
-1,1,20.790786
-1,1,20.796285
-1,1,20.802011
-1,1,20.808572
-1,1,20.812782
-1,1,20.81758
-1,1,20.824711
-1,1,20.830789
-1,1,20.83615
-1,1,20.844114
-1,1,20.848104
-1,1,20.852875
-1,1,20.859966
-1,1,20.864653
-1,1,20.869079
-1,1,20.876798
-1,1,20.880263
-1,1,20.88457
-1,1,20.889858
-1,1,20.894636
-1,1,20.901517
-1,1,20.907267
-1,1,20.910654
-1,1,20.914067
-1,1,20.917216
-1,1,20.921013
-1,1,20.924339
-1,1,20.927372
-1,1,20.930674
-1,1,20.933637
-1,1,20.937009
-1,1,20.940513
-1,1,20.943322
-1,1,20.946421
-1,1,20.949255
-1,1,20.952696
-2,2,20.958843
-1,1,20.961935
-1,1,20.964947
-1,1,20.96785
-1,1,20.971935
-1,1,20.975057
-1,1,20.978096
-1,1,20.98096
-1,1,20.983802
-1,1,20.98717
-1,1,20.990402
-1,1,20.993983
-1,1,20.99739
-1,1,21.000446
-1,1,21.004093
-1,1,21.007431
-1,1,21.010367
-1,1,21.013542
-1,1,21.016438
-1,1,21.020022
-1,1,21.023349
-1,1,21.026188
-1,1,21.029378
-1,1,21.032198
-1,1,21.035949
-1,1,21.039484
-1,1,21.042688
-1,1,21.046056
-1,1,21.049216
-1,1,21.052335
-1,1,21.055648
-1,1,21.058801
-1,1,21.062188
-1,1,21.06529
-1,1,21.068251
-1,1,21.071708
-1,1,21.074874
-1,1,21.078042
-1,1,21.080898
-1,1,21.084329
-1,1,21.087903
-1,1,21.091194
-1,1,21.094167
-1,1,21.097306
-1,1,21.100128
-1,1,21.103242
-1,1,21.107595
-1,1,21.113473
-1,1,21.117774
-1,1,21.121545
-1,1,21.124713
-1,1,21.127779
-1,1,21.130838
-1,1,21.133666
-1,1,21.137964
-1,1,21.14108
-1,1,21.144175
-1,1,21.14736
-1,1,21.150571
-1,1,21.154137
-1,1,21.157318
-1,1,21.160364
-1,1,21.163569
-3,2,21.169639
-1,1,21.172983
-1,1,21.176198
-1,1,21.179476
-1,1,21.182462
-1,1,21.186208
-1,1,21.189355
-1,1,21.192131
-1,1,21.194936
-1,1,21.197859
-1,1,21.200629
-1,1,21.203805
-1,1,21.2071
-1,1,21.210121
-1,1,21.213463
-1,1,21.216665
-1,1,21.220238
-1,1,21.223402
-1,1,21.226417
-1,1,21.229612
-1,1,21.232444
-1,1,21.235874
-1,1,21.238816
-1,1,21.24162
-1,1,21.244375
-1,1,21.24736
-1,1,21.250157
-1,1,21.253419
-1,1,21.256541
-1,1,21.25958
-1,1,21.262785
-1,1,21.265651
-1,1,21.268716
-1,1,21.272813
-1,1,21.275787
-1,1,21.27879
-1,1,21.281708
-1,1,21.285464
-1,1,21.288986
-3,2,21.295155
-1,1,21.298097
-1,1,21.301
-1,1,21.303942
-1,1,21.306792
-1,1,21.309604
-1,1,21.31254
-1,1,21.315404
-1,1,21.319398
-1,1,21.322394
-1,1,21.325606
-1,1,21.328695
-1,1,21.33152
-1,1,21.334861
-1,1,21.337867
-1,1,21.34073
-1,1,21.343569
-1,1,21.346738
-1,1,21.35062
-1,1,21.35436
-1,1,21.357228
-1,1,21.360176
-1,1,21.363105
-1,1,21.365902
-1,1,21.369412
-1,1,21.372348
-1,1,21.375319
-1,1,21.378249
-1,1,21.381213
-1,1,21.384391
-1,1,21.387417
-1,1,21.390237
-1,1,21.393133
-1,1,21.397065
-1,1,21.406233
-1,1,21.41162
-1,1,21.417057
-1,1,21.424096
-1,1,21.431034
-1,1,21.436976
-1,1,21.442546
-1,1,21.446887
-1,1,21.451011
-1,1,21.455545
-1,1,21.458481
-1,1,21.4615
-1,1,21.464884
-1,1,21.469534
-1,1,21.47379
-1,1,21.477222
-1,1,21.480324
-1,1,21.483292
-1,1,21.486238
-1,1,21.489506
-1,1,21.492398
-1,1,21.495818
-1,1,21.500333
-1,1,21.503323
-1,1,21.50659
-1,1,21.509803
-1,1,21.51316
-1,1,21.516037
-1,1,21.519208
-1,1,21.522686
-1,1,21.525918
-1,1,21.529459
-1,1,21.534023
-1,1,21.537183
-1,1,21.540548
-1,1,21.543898
-1,1,21.547134
-1,1,21.549962
-1,1,21.553437
-1,1,21.557178
-1,1,21.560472
-1,1,21.564136
-1,1,21.567751
-1,1,21.571049
-1,1,21.574398
-1,1,21.577517
-1,1,21.580407
-1,1,21.583476
-1,1,21.586284
-1,1,21.589106
-1,1,21.592177
-1,1,21.595128
-1,1,21.598033
-1,1,21.601128
-1,1,21.603926
-1,1,21.606681
-1,1,21.609851
-1,1,21.612679
-1,1,21.615923
-1,1,21.61879
-1,1,21.621566
-1,1,21.624998
-1,1,21.627933
-1,1,21.630769
-1,1,21.634721
-1,1,21.638342
-1,1,21.64393
-1,1,21.646961
-1,1,21.65018
-1,1,21.653536
-1,1,21.656898
-1,1,21.659795
-1,1,21.662604
-1,1,21.666041
-1,1,21.669373
-1,1,21.673074
-1,1,21.67628
-1,1,21.679569
-1,1,21.68249
-1,1,21.685908
-1,1,21.689274
-1,1,21.692113
-1,1,21.694945
-1,1,21.698176
-1,1,21.701041
-1,1,21.704726
-1,1,21.707569
-1,1,21.71042
-1,1,21.714231
-1,1,21.717386
-1,1,21.721041
-1,1,21.723872
-1,1,21.727383
-1,1,21.730545
-1,1,21.733805
-1,1,21.737102
-1,1,21.739913
-1,1,21.743135
-1,1,21.74595
-1,1,21.748751
-1,1,21.752045
-1,1,21.755267
-1,1,21.758886
-1,1,21.761929
-1,1,21.765079
-1,1,21.768202
-1,1,21.771271
-1,1,21.774407
-1,1,21.77722
-1,1,21.780208
-1,1,21.783
-1,1,21.785949
-1,1,21.789003
-1,1,21.792008
-1,1,21.79501
-1,1,21.798084
-1,1,21.801124
-1,1,21.804484
-1,1,21.807287
-1,1,21.8104
-1,1,21.813569
-1,1,21.816802
-1,1,21.820763
-1,1,21.823793
-1,1,21.826843
-1,1,21.830028
-1,1,21.833545
-1,1,21.837703
-1,1,21.841385
-1,1,21.845016
-1,1,21.848844
-1,1,21.852579
-1,1,21.855658
-1,1,21.858682
-1,1,21.861506
-1,1,21.864262
-1,1,21.867088
-1,1,21.87025
-1,1,21.87303
-1,1,21.876205
-1,1,21.87976
-1,1,21.882576
-1,1,21.886205
-1,1,21.889068
-1,1,21.892032
-1,1,21.894839
-1,1,21.897689
-1,1,21.900537
-1,1,21.903679
-1,1,21.906458
-1,1,21.909364
-1,1,21.912156
-1,1,21.914972
-1,1,21.918023
-1,1,21.921257
-1,1,21.924369
-1,1,21.927429
-1,1,21.93025
-1,1,21.9332
-1,1,21.93645
-1,1,21.939265
-1,1,21.942711
-1,1,21.945776
-1,1,21.948765
-1,1,21.95211
-1,1,21.955039
-1,1,21.957975
-1,1,21.960792
-1,1,21.96355
-1,1,21.96629
-1,1,21.969596
-1,1,21.972703
-1,1,21.975895
-1,1,21.978936
-1,1,21.981925
-1,1,21.985
-1,1,21.987952
-1,1,21.990873
-1,1,21.993697
-1,1,21.996455
-1,1,21.999204
-1,1,22.00229
-1,1,22.005426
-1,1,22.00841
-1,1,22.01125
-1,1,22.014403
-1,1,22.017559
-1,1,22.020718
-1,1,22.023574
-1,1,22.026448
-1,1,22.029237
-1,1,22.031984
-1,1,22.035548
-1,1,22.038453
-3,2,22.044055
-1,1,22.046809
-1,1,22.049552
-1,1,22.052624
-1,1,22.055842
-1,1,22.059034
-1,1,22.061973
-1,1,22.064801
-1,1,22.067589
-1,1,22.07083
-1,1,22.073805
-1,1,22.076945
-1,1,22.079929
-1,1,22.082695
-1,1,22.08615
-1,1,22.089156
-1,1,22.09211
-1,1,22.094891
-1,1,22.097651
-1,1,22.10042
-1,1,22.103541
-1,1,22.106307
-1,1,22.109189
-1,1,22.111987
-1,1,22.114747
-1,1,22.117683
-1,1,22.120606
-1,1,22.123362
-1,1,22.126446
-1,1,22.129269
-1,1,22.13281
-1,1,22.136564
-1,1,22.13983
-1,1,22.143003
-1,1,22.146002
-2,2,22.151972
-1,1,22.155083
-1,1,22.15819
-1,1,22.161441
-1,1,22.164241
-1,1,22.167029
-1,1,22.171545
-1,1,22.176305
-1,1,22.179378
-1,1,22.18247
-1,1,22.18576
-1,1,22.188884
-1,1,22.192043
-1,1,22.194945
-1,1,22.197689
-1,1,22.20052
-1,1,22.203565
-1,1,22.206349
-1,1,22.20925
-1,1,22.212031
-1,1,22.214818
-1,1,22.21764
-1,1,22.22058
-1,1,22.223353
-1,1,22.226253
-1,1,22.229034
-1,1,22.231787
-1,1,22.235044
-1,1,22.238302
-1,1,22.241378
-1,1,22.244364
-1,1,22.247125
-1,1,22.249866
-1,1,22.25298
-1,1,22.256091
-1,1,22.259417
-1,1,22.262437
-1,1,22.265452
-1,1,22.268732
-1,1,22.271712
-3,2,22.278419
-1,1,22.281828
-1,1,22.285134
-1,1,22.288307
-1,1,22.291534
-1,1,22.295924
-1,1,22.299241
-1,1,22.302783
-1,1,22.305967
-1,1,22.308925
-1,1,22.311691
-1,1,22.31444
-1,1,22.317781
-3,2,22.323429
-1,1,22.326201
-1,1,22.328953
-1,1,22.331766
-1,1,22.334599
-1,1,22.337378
-1,1,22.340183
-1,1,22.343386
-1,1,22.34642
-1,1,22.349401
-1,1,22.352239
-1,1,22.355012
-1,1,22.357796
-1,1,22.360539
-1,1,22.36329
-1,1,22.366018
-1,1,22.369273
-1,1,22.372468
-1,1,22.375622
-1,1,22.379609
-1,1,22.382652
-1,1,22.385642
-1,1,22.388536
-1,1,22.391314
-1,1,22.394227
-1,1,22.39718
-1,1,22.400004
-1,1,22.402774
-1,1,22.405736
-1,1,22.409231
-1,1,22.412095
-1,1,22.414855
-1,1,22.418653
-1,1,22.421788
-1,1,22.424573
-1,1,22.427345
-1,1,22.430155
-1,1,22.433337
-1,1,22.436294
-1,1,22.439209
-1,1,22.442266
-1,1,22.445164
-1,1,22.447941
-1,1,22.450724
-1,1,22.453725
-1,1,22.456556
-1,1,22.45931
-1,1,22.462216
-1,1,22.465006
-1,1,22.467746
-1,1,22.470487
-1,1,22.473306
-1,1,22.47611
-1,1,22.479194
-1,1,22.481978
-1,1,22.485037
-1,1,22.487877
-1,1,22.490639
-1,1,22.493396
-1,1,22.496136
-1,1,22.498877
-1,1,22.501609
-1,1,22.504333
-1,1,22.507064
-1,1,22.509806
-1,1,22.512548
-1,1,22.515277
-1,1,22.518002
-3,2,22.523449
-1,1,22.526186
-1,1,22.528918
-1,1,22.531648
-1,1,22.534383
-1,1,22.537121
-1,1,22.539858
-1,1,22.542652
-1,1,22.545562
-1,1,22.54844
-1,1,22.551188
-1,1,22.553923
-1,1,22.556723
-1,1,22.559518
-1,1,22.56226
-1,1,22.564998
-1,1,22.567725
-1,1,22.570447
-1,1,22.573176
-2,2,22.578648
-1,1,22.581418
-1,1,22.584157
-1,1,22.586912
-1,1,22.589646
-1,1,22.592383
-1,1,22.595118
-1,1,22.597851
-1,1,22.60057
-1,1,22.603296
-1,1,22.606025
-1,1,22.608754
-1,1,22.61148
-1,1,22.614203
-1,1,22.616933
-1,1,22.619661
-1,1,22.622397
-1,1,22.62513
-1,1,22.627857
-1,1,22.630592
-1,1,22.633522
-1,1,22.636289
-1,1,22.639041
-1,1,22.641785
-1,1,22.644514
-1,1,22.647248
-1,1,22.650143
-1,1,22.652931
-1,1,22.655666
-1,1,22.658401
-1,1,22.661127
-1,1,22.66386
-1,1,22.666588
